Month,Year,StationCode,salmon.id,CommonName,Age_ClassByLength,Tag,FieldLength_mm,LabLength_mm,fish_mass,FultonCondition,FINAL_GSI,PBTHatcheryAssignment,StartLat,StartLong
May,2021,052421MC11,44784,Chinook salmon,yearling,YES,150,146,36.5,1.081481481,Interior_Sp,Carson,46.65317,-124.4277
May,2021,052421MC11,44787,Chinook salmon,yearling,YES,165,160,44.1,0.981717973,Interior_Sp,Pahsimeroi,46.65317,-124.4277
May,2021,052421MC11,44789,Chinook salmon,yearling,YES,175,168,56.6,1.056093266,Interior_Sp,Carson,46.65317,-124.4277
May,2021,052421MC11,44790,Chinook salmon,yearling,YES,147,142,32.2,1.013687002,Interior_Sp,Dworshak,46.65317,-124.4277
May,2021,052421MC11,44791,Chinook salmon,yearling,YES,165,158,38.2,0.850377066,Interior_Sp,McCall,46.65317,-124.4277
May,2021,052421MC11,44792,Chinook salmon,yearling,YES,156,148,39,1.027284681,Interior_Sp,,46.65317,-124.4277
May,2021,052421MC11,44793,Chinook salmon,yearling,YES,148,142,32.6,1.0056166,Interior_Sp,Dworshak,46.65317,-124.4277
May,2021,052421MC11,44794,Chinook salmon,yearling,YES,155,148,36.3,0.974791024,Interior_Sp,Dworshak,46.65317,-124.4277
May,2021,052421MC11,44795,Chinook salmon,yearling,YES,162,156,39.3,0.924373525,Interior_Sp,,46.65317,-124.4277
May,2021,052421MC11,44797,Chinook salmon,yearling,YES,166,162,41.2,0.900685062,Interior_Sp,Clearwater,46.65317,-124.4277
May,2021,052421MC11,44798,Chinook salmon,yearling,YES,150,147,33.3,0.986666644,Interior_Sp,Clearwater,46.65317,-124.4277
May,2021,052421MC11,44801,Chinook salmon,yearling,YES,171,165,51.3,1.025956689,Interior_Sp,Rapid River,46.65317,-124.4277
May,2021,052421MC11,44802,Chinook salmon,yearling,YES,161,152,41.1,0.984836594,Interior_Sp,Winthrop,46.65317,-124.4277
May,2021,052421MC11,44807,Chinook salmon,yearling,YES,155,149,37.5,1.007015542,Interior_Sp,,46.65317,-124.4277
May,2021,052421MC11,44808,Chinook salmon,yearling,YES,151,145,38.7,1.124035769,Interior_Sp,Carson,46.65317,-124.4277
May,2021,052421MC11,44809,Chinook salmon,yearling,YES,162,155,37.4,0.879683764,Interior_Sp,Clearwater,46.65317,-124.4277
May,2021,052421MC11,44810,Chinook salmon,yearling,YES,165,158,48.3,1.075214943,Interior_Sp,Carson,46.65317,-124.4277
May,2021,052421MC11,44811,Chinook salmon,yearling,YES,170,161,44.1,0.897618532,Interior_Sp,Clearwater,46.65317,-124.4277
May,2021,052421MC11,44812,Chinook salmon,yearling,YES,170,162,49.5,1.00753104,Interior_Sp,Parkdale,46.65317,-124.4277
May,2021,052421MC11,44831,Chinook salmon,yearling,YES,156.02574,152,41.1,1.08206426,Interior_Sp,Dworshak,46.65317,-124.4277
May,2021,052421MC12,44856,Chinook salmon,yearling,YES,150,148,40.3,1.194074051,Interior_Sp,Carson,46.643,-124.2812
May,2021,052421MC12,44857,Chinook salmon,yearling,YES,169,162,48.2,0.998589353,Interior_Sp,Chief_Joseph_sp,46.643,-124.2812
May,2021,052421MC13,44912,Chinook salmon,yearling,YES,165,157,41.6,0.926065024,Interior_Sp,Powell_Satellite,46.75683,-124.3657
May,2021,052421MC13,44913,Chinook salmon,yearling,YES,170,,52.8,1.074699761,Interior_Sp,Chief_Joseph_sp,46.75683,-124.3657
May,2021,052421MC13,44915,Chinook salmon,yearling,YES,158,152,37.9,0.960877373,Interior_Sp,Clearwater,46.75683,-124.3657
May,2021,052421MC13,44916,Chinook salmon,yearling,YES,171,163,61.3,1.22594825,Interior_Sp,Carson,46.75683,-124.3657
May,2021,052421MC13,44920,Chinook salmon,yearling,YES,188,181,70,1.053475627,Interior_Sp,,46.75683,-124.3657
May,2021,052421MC13,44943,Chinook salmon,yearling,YES,168.33678,164,55.2,1.157182979,Interior_Sp,Carson,46.75683,-124.3657
May,2021,052421MC14,44960,Chinook salmon,yearling,YES,160,151,46.3,1.130371075,Interior_Sp,Little_White_Salmon_sp,46.79383,-124.4167
May,2021,052421MC14,44961,Chinook salmon,yearling,YES,165,152,46.8,1.041823174,Interior_Sp,Little_White_Salmon_sp,46.79383,-124.4167
May,2021,052421MC15,44970,Chinook salmon,yearling,YES,160,153,41.8,1.020507794,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,44972,Chinook salmon,yearling,YES,165,157,43.5,0.968361299,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,44973,Chinook salmon,yearling,YES,157,152,37.8,0.976771173,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,44974,Chinook salmon,yearling,YES,168,150,36.3,0.765559184,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44975,Chinook salmon,yearling,YES,152,146,37.6,1.070673524,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,44976,Chinook salmon,yearling,YES,162,160,44.7,1.051386719,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,44977,Chinook salmon,yearling,YES,165,157,47.3,1.052953763,Interior_Sp,Cle_Elum,46.904,-124.617
May,2021,052421MC15,44978,Chinook salmon,yearling,YES,143,138,29.8,1.019079677,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,44979,Chinook salmon,yearling,YES,152,150,37.5,1.067826031,Interior_Sp,,46.904,-124.617
May,2021,052421MC15,44980,Chinook salmon,yearling,YES,168,160,44.1,0.930059492,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,44981,Chinook salmon,yearling,YES,152,150,44.9,1.278543745,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,44983,Chinook salmon,yearling,YES,150,147,40,1.185185185,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44985,Chinook salmon,yearling,YES,161,153,36.4,0.872215447,Interior_Sp,,46.904,-124.617
May,2021,052421MC15,44986,Chinook salmon,yearling,YES,161,152,42.7,1.023175788,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44987,Chinook salmon,yearling,YES,170,162,48,0.976999796,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,44988,Chinook salmon,yearling,YES,168,163,47.4,0.999655847,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,44989,Chinook salmon,yearling,YES,151,145,39.5,1.147271628,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44990,Chinook salmon,yearling,YES,162,156,41.1,0.966711227,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44991,Chinook salmon,yearling,YES,168,162,48,1.012309686,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,44992,Chinook salmon,yearling,YES,168,160,49.8,1.050271283,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,44993,Chinook salmon,yearling,YES,166,160,49,1.071203088,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44994,Chinook salmon,yearling,YES,165,157,45.7,1.01733591,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,44996,Chinook salmon,yearling,YES,169,162,52.2,1.081459837,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44997,Chinook salmon,yearling,YES,151,145,38.5,1.118226777,Interior_Sp,Leavenworth,46.904,-124.617
May,2021,052421MC15,44998,Chinook salmon,yearling,YES,155,153,35.1,0.942566506,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,44999,Chinook salmon,yearling,YES,158,150,35.9,0.910171445,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,45000,Chinook salmon,yearling,YES,168,161,51.4,1.084014987,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,45002,Chinook salmon,yearling,YES,182,174,66.9,1.109716296,Interior_Sp,SF_Walla_Walla,46.904,-124.617
May,2021,052421MC15,45003,Chinook salmon,yearling,YES,153,150,36.2,1.010727977,Interior_Sp,,46.904,-124.617
May,2021,052421MC15,45005,Chinook salmon,yearling,YES,162,157,50.8,1.194864511,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,45007,Chinook salmon,yearling,YES,164,160,46.6,1.056463162,Interior_Sp,McCall,46.904,-124.617
May,2021,052421MC15,45012,Chinook salmon,yearling,YES,156.02574,152,42.3,1.113657398,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,45014,Chinook salmon,yearling,YES,145.76654,142,36.1,1.165557351,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,45016,Chinook salmon,yearling,YES,153.9739,150,38.1,1.043719092,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,45018,Chinook salmon,yearling,YES,148.8443,145,33.8,1.024991034,Interior_Sp,Clearwater,46.904,-124.617
May,2021,052421MC15,45020,Chinook salmon,yearling,YES,154.99982,151,36,0.966738288,Interior_Sp,Clearwater,46.904,-124.617
May,2021,052421MC15,45021,Chinook salmon,yearling,YES,152.94798,149,43.6,1.218583343,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,45022,Chinook salmon,yearling,YES,135.50734,132,29.3,1.177549435,Interior_Sp,,46.904,-124.617
May,2021,052421MC15,45024,Chinook salmon,yearling,YES,147.81838,144,38.5,1.191997692,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,45025,Chinook salmon,yearling,YES,146.79246,143,35.4,1.119159627,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,45026,Chinook salmon,yearling,YES,143.7147,140,31,1.044378965,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,45027,Chinook salmon,yearling,YES,172.44046,168,53.7,1.047265444,Interior_Sp,Rapid River,46.904,-124.617
May,2021,052421MC15,45028,Chinook salmon,yearling,YES,169.3627,165,50.4,1.037474052,Interior_Sp,,46.904,-124.617
May,2021,052421MC15,45031,Chinook salmon,yearling,YES,146.79246,143,33.7,1.065414652,Interior_Sp,Clearwater,46.904,-124.617
May,2021,052421MC15,45032,Chinook salmon,yearling,YES,148.8443,145,38.9,1.179649518,Interior_Sp,Carson,46.904,-124.617
May,2021,052421MC15,45033,Chinook salmon,yearling,YES,162.18126,158,44,1.031455904,Interior_Sp,Clearwater,46.904,-124.617
May,2021,052421MC15,45034,Chinook salmon,yearling,YES,169.3627,165,55.5,1.142456511,Interior_Sp,Chief_Joseph_sp,46.904,-124.617
May,2021,052421MC15,45035,Chinook salmon,yearling,YES,148.8443,145,36.5,1.106869041,Interior_Sp,Sawtooth,46.904,-124.617
May,2021,052421MC15,45038,Chinook salmon,yearling,YES,145.76654,142,31.4,1.013808918,Interior_Sp,,46.904,-124.617
May,2021,052421MC15,45039,Chinook salmon,yearling,YES,149.87022,146,33.4,0.992202809,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC15,45040,Chinook salmon,yearling,YES,148.8443,145,33.8,1.024991034,Interior_Sp,Dworshak,46.904,-124.617
May,2021,052421MC15,45041,Chinook salmon,yearling,YES,135.50734,132,26.6,1.069038097,Interior_Sp,SF_Walla_Walla,46.904,-124.617
May,2021,052421MC15,45044,Chinook salmon,yearling,YES,145.76654,142,38.3,1.236588575,Interior_Sp,Little_White_Salmon_sp,46.904,-124.617
May,2021,052421MC16,45046,Chinook salmon,yearling,YES,160,152,39.4,0.9619141,Interior_Sp,Rapid River,46.90883,-124.69
May,2021,052421MC16,45047,Chinook salmon,yearling,YES,151,150,36.2,1.051423641,Interior_Sp,Clearwater,46.90883,-124.69
May,2021,052421MC16,45048,Chinook salmon,yearling,YES,163,155,47.5,1.096808472,Interior_Sp,Carson,46.90883,-124.69
May,2021,052421MC16,45049,Chinook salmon,yearling,YES,148,140,34.4,1.061141539,Interior_Sp,Rapid River,46.90883,-124.69
May,2021,052421MC16,45050,Chinook salmon,yearling,YES,153,145,33,0.921381838,Interior_Sp,Rapid River,46.90883,-124.69
May,2021,052421MC16,45051,Chinook salmon,yearling,YES,146,137,31.2,1.002526906,Interior_Sp,Dworshak,46.90883,-124.69
May,2021,052421MC16,45052,Chinook salmon,yearling,YES,164,157,40.8,0.924972052,Interior_Sp,Dworshak,46.90883,-124.69
May,2021,052421MC16,45055,Chinook salmon,yearling,YES,169,162,53.6,1.11046446,Interior_Sp,,46.90883,-124.69
May,2021,052421MC16,45056,Chinook salmon,yearling,YES,146,137,34.3,1.1021369,Interior_Sp,Carson,46.90883,-124.69
May,2021,052421MC16,45057,Chinook salmon,yearling,YES,156,149,40,1.053625314,Interior_Sp,,46.90883,-124.69
May,2021,052421MC16,45058,Chinook salmon,yearling,YES,169,161,53.7,1.112536269,Interior_Sp,Dworshak,46.90883,-124.69
May,2021,052521MC17,45062,Chinook salmon,yearling,YES,165,158,41.6,0.926065024,Interior_Sp,Clearwater,47.01167,-124.6992
May,2021,052521MC17,45063,Chinook salmon,yearling,YES,166,159,44.4,0.970641199,Interior_Sp,Rapid River,47.01167,-124.6992
May,2021,052521MC17,45064,Chinook salmon,yearling,YES,154,145,36.8,1.007594173,Interior_Sp,Little_White_Salmon_sp,47.01167,-124.6992
May,2021,052521MC17,45065,Chinook salmon,yearling,YES,159,152,39.7,0.987641072,Interior_Sp,Clearwater,47.01167,-124.6992
May,2021,052521MC17,45066,Chinook salmon,yearling,YES,162,153,41,0.964359167,Interior_Sp,Clearwater,47.01167,-124.6992
May,2021,052521MC17,45067,Chinook salmon,yearling,YES,164,155,44.8,1.015655588,Interior_Sp,Little_White_Salmon_sp,47.01167,-124.6992
May,2021,052521MC17,45069,Chinook salmon,yearling,YES,144,138,30.6,1.024787821,Interior_Sp,Parkdale,47.01167,-124.6992
May,2021,052521MC17,45072,Chinook salmon,yearling,YES,154,149,40,1.09521108,Interior_Sp,,47.01167,-124.6992
May,2021,052521MC17,45073,Chinook salmon,yearling,YES,160,152,45.3,1.105957013,Interior_Sp,,47.01167,-124.6992
May,2021,052521MC17,45074,Chinook salmon,yearling,YES,161,153,39,0.934516511,Interior_Sp,McCall,47.01167,-124.6992
May,2021,052521MC17,45077,Chinook salmon,yearling,YES,177,170,60.2,1.085617156,Interior_Sp,Clearwater,47.01167,-124.6992
May,2021,052521MC17,45078,Chinook salmon,yearling,YES,175,170,49,0.914285714,Interior_Sp,Chief_Joseph_sp,47.01167,-124.6992
May,2021,052521MC17,45081,Chinook salmon,yearling,YES,189,180,60.7,0.899090242,Interior_Sp,Little_White_Salmon_sp,47.01167,-124.6992
May,2021,052521MC18,45085,Chinook salmon,yearling,YES,154,145,39.1,1.070568789,Interior_Sp,Carson,47.01717,-124.572
May,2021,052521MC18,45088,Chinook salmon,yearling,YES,161,155,48,1.150174168,Interior_Sp,Rapid River,47.01717,-124.572
May,2021,052521MC18,45095,Chinook salmon,yearling,YES,181,175,73,1.231082437,Interior_Sp,,47.01717,-124.572
May,2021,052521MC19,45104,Chinook salmon,yearling,YES,163,154,44.7,1.032154517,Interior_Sp,Little_White_Salmon_sp,47.19867,-124.57
May,2021,052521MC19,45105,Chinook salmon,yearling,YES,170,163,44.4,0.903724843,Interior_Sp,Chief_Joseph_sp,47.19867,-124.57
May,2021,052521MC19,45106,Chinook salmon,yearling,YES,161,154,44.7,1.071099712,Interior_Sp,Carson,47.19867,-124.57
May,2021,052521MC19,45107,Chinook salmon,yearling,YES,176,,50.7,0.929972192,Interior_Sp,Clearwater,47.19867,-124.57
May,2021,052521MC19,45108,Chinook salmon,yearling,YES,147,140,31.1,0.979057932,Interior_Sp,Dworshak,47.19867,-124.57
May,2021,052521MC19,45109,Chinook salmon,yearling,YES,156,151,38.7,1.019382511,Interior_Sp,,47.19867,-124.57
May,2021,052521MC19,45110,Chinook salmon,yearling,YES,160,154,41.5,1.013183594,Interior_Sp,Carson,47.19867,-124.57
May,2021,052521MC19,45111,Chinook salmon,yearling,YES,170,167,58.1,1.182576806,Interior_Sp,,47.19867,-124.57
May,2021,052521MC19,45112,Chinook salmon,yearling,YES,152,145,37.2,1.059283445,Interior_Sp,Little_White_Salmon_sp,47.19867,-124.57
May,2021,052521MC19,45113,Chinook salmon,yearling,YES,166,158,51.6,1.128042402,Interior_Sp,Carson,47.19867,-124.57
May,2021,052521MC19,45114,Chinook salmon,yearling,YES,158,151,41.9,1.062289229,Interior_Sp,Carson,47.19867,-124.57
May,2021,052521MC20,45193,Chinook salmon,yearling,YES,150,145,34.8,1.031111089,Interior_Sp,Little_White_Salmon_sp,47.16233,-124.5158
May,2021,052521MC20,45195,Chinook salmon,yearling,YES,163,150,44.9,1.036772675,Interior_Sp,Little_White_Salmon_sp,47.16233,-124.5158
May,2021,052521MC20,45196,Chinook salmon,yearling,YES,161,156,45.4,1.087873103,Interior_Sp,,47.16233,-124.5158
May,2021,052521MC20,45198,Chinook salmon,yearling,YES,160,155,39.8,0.971679669,Interior_Sp,Clearwater,47.16233,-124.5158
May,2021,052521MC20,45205,Chinook salmon,yearling,YES,186,180,72.2,1.122014183,Interior_Sp,,47.16233,-124.5158
May,2021,052521MC20,45207,Chinook salmon,yearling,YES,160,153,46.7,1.140136737,Interior_Sp,Carson,47.16233,-124.5158
May,2021,052521MC20,45208,Chinook salmon,yearling,YES,178,170,55.6,0.985858926,Interior_Sp,,47.16233,-124.5158
May,2021,052521MC20,45219,Chinook salmon,yearling,YES,166.28494,162,54.5,1.185325829,Interior_Sp,Little_White_Salmon_sp,47.16233,-124.5158
May,2021,052521MC21,45304,Chinook salmon,yearling,YES,170,165,50.6,1.029920588,Interior_Sp,,47.33067,-124.5378
May,2021,052521MC21,45308,Chinook salmon,yearling,YES,181,173,62,1.045576864,Interior_Sp,Little_White_Salmon_sp,47.33067,-124.5378
May,2021,052521MC21,45312,Chinook salmon,yearling,YES,162,155,45.7,1.074907675,Interior_Sp,,47.33067,-124.5378
May,2021,052521MC21,45314,Chinook salmon,yearling,YES,168,163,54.7,1.153611262,Interior_Sp,Little_White_Salmon_sp,47.33067,-124.5378
May,2021,052521MC21,45316,Chinook salmon,yearling,YES,155,152,40,1.074149911,Interior_Sp,Dworshak,47.33067,-124.5378
May,2021,052521MC21,45444,Chinook salmon,yearling,YES,161.15534,157,49.6,1.185079705,Interior_Sp,Dworshak,47.33067,-124.5378
May,2021,052521MC21,45446,Chinook salmon,yearling,YES,156.02574,152,44.2,1.163679875,Interior_Sp,,47.33067,-124.5378
May,2021,052521MC21,45447,Chinook salmon,yearling,YES,167.31086,163,53.3,1.138032876,Interior_Sp,SF_Walla_Walla,47.33067,-124.5378
May,2021,052521MC22,45449,Chinook salmon,yearling,YES,166,160,52.5,1.147717594,Interior_Sp,,47.33433,-124.7173
May,2021,052521MC22,45450,Chinook salmon,yearling,YES,169,163,47.4,0.982015272,Interior_Sp,Little_White_Salmon_sp,47.33433,-124.7173
May,2021,052521MC23,45452,Chinook salmon,yearling,YES,175,175,67.8,1.265072943,Interior_Sp,Little_White_Salmon_sp,47.515,-124.6123
May,2021,052521MC23,45455,Chinook salmon,yearling,YES,168,160,45,0.94904033,Interior_Sp,,47.515,-124.6123
May,2021,052521MC23,45456,Chinook salmon,yearling,YES,170,164,58.7,1.19478935,Interior_Sp,,47.515,-124.6123
May,2021,052521MC23,45457,Chinook salmon,yearling,YES,190,185,76.8,1.119696793,Interior_Sp,Clearwater,47.515,-124.6123
May,2021,052521MC23,45461,Chinook salmon,yearling,YES,161,155,41,0.982440435,Interior_Sp,Rapid River,47.515,-124.6123
May,2021,052521MC23,45462,Chinook salmon,yearling,YES,177,170,57,1.027909918,Interior_Sp,SF_Walla_Walla,47.515,-124.6123
May,2021,052521MC23,45464,Chinook salmon,yearling,YES,185,185,61.3,0.968155872,Interior_Sp,Chief_Joseph_sp,47.515,-124.6123
May,2021,052521MC23,45465,Chinook salmon,yearling,YES,175,166,58.6,1.09341105,Interior_Sp,Little_White_Salmon_sp,47.515,-124.6123
May,2021,052521MC23,45466,Chinook salmon,yearling,YES,175,169,60.9,1.136326559,Interior_Sp,SF_Walla_Walla,47.515,-124.6123
May,2021,052521MC23,45468,Chinook salmon,yearling,YES,173,164,56.5,1.091214526,Interior_Sp,,47.515,-124.6123
May,2021,052521MC23,45472,Chinook salmon,yearling,YES,166,160,46.8,1.023108239,Interior_Sp,Little_White_Salmon_sp,47.515,-124.6123
May,2021,052521MC23,45473,Chinook salmon,yearling,YES,152,144,40,1.139014434,Interior_Sp,Carson,47.515,-124.6123
May,2021,052521MC23,45474,Chinook salmon,yearling,YES,170,164,49.5,1.00753104,Interior_Sp,,47.515,-124.6123
May,2021,052521MC23,45475,Chinook salmon,yearling,YES,167.31086,163,56.2,1.199952146,Interior_Sp,Little_White_Salmon_sp,47.515,-124.6123
May,2021,052521MC23,45476,Chinook salmon,yearling,YES,165.25902,161,50.6,1.121127446,Interior_Sp,Carson,47.515,-124.6123
May,2021,052521MC23,45477,Chinook salmon,yearling,YES,168.33678,164,55,1.152990271,Interior_Sp,Rapid River,47.515,-124.6123
May,2021,052521MC23,45478,Chinook salmon,yearling,YES,166.28494,162,54.3,1.180975993,Interior_Sp,Parkdale,47.515,-124.6123
May,2021,052521MC23,45479,Chinook salmon,yearling,YES,167.31086,163,57.6,1.229844143,Interior_Sp,,47.515,-124.6123
May,2021,052521MC23,45480,Chinook salmon,yearling,YES,189.8811,185,79.6,1.162700455,Interior_Sp,,47.515,-124.6123
May,2021,052521MC23,45482,Chinook salmon,yearling,YES,180.64782,176,66.8,1.133126268,Interior_Sp,Little_White_Salmon_sp,47.515,-124.6123
May,2021,052521MC23,45483,Chinook salmon,yearling,YES,166.28494,162,54.7,1.189675665,Interior_Sp,Carson,47.515,-124.6123
May,2021,052521MC23,45484,Chinook salmon,yearling,YES,205.2699,200,102.8,1.188549614,Interior_Sp,Klickitat,47.515,-124.6123
May,2021,052621MC24,45537,Chinook salmon,yearling,YES,208,195,94.9,1.054571947,Interior_Sp,,47.52383,-124.5122
May,2021,052621MC25,45591,Chinook salmon,yearling,YES,178,171,60.4,1.070969105,Interior_Sp,SF_Walla_Walla,47.64167,-124.5462
May,2021,052621MC25,45592,Chinook salmon,yearling,YES,166,160,48.7,1.064644718,Interior_Sp,SF_Walla_Walla,47.64167,-124.5462
May,2021,052621MC25,45594,Chinook salmon,yearling,YES,166,158,50.9,1.112739567,Interior_Sp,,47.64167,-124.5462
May,2021,052621MC25,45595,Chinook salmon,yearling,YES,193,187,86.4,1.201826631,Interior_Sp,SF_Walla_Walla,47.64167,-124.5462
May,2021,052621MC25,45596,Chinook salmon,yearling,YES,169,162,53.4,1.106320999,Interior_Sp,Little_White_Salmon_sp,47.64167,-124.5462
May,2021,052621MC25,45598,Chinook salmon,yearling,YES,165,155,49.7,1.106380627,Interior_Sp,Parkdale,47.64167,-124.5462
May,2021,052621MC25,45599,Chinook salmon,yearling,YES,160,152,44.3,1.08154295,Interior_Sp,Little_White_Salmon_sp,47.64167,-124.5462
May,2021,052621MC25,45603,Chinook salmon,yearling,YES,193,187,87.1,1.211563609,Interior_Sp,Cle_Elum,47.64167,-124.5462
May,2021,052621MC25,45608,Chinook salmon,yearling,YES,218,195,104.7,1.0105951,Interior_Sp,,47.64167,-124.5462
May,2021,052621MC25,45612,Chinook salmon,yearling,YES,222,215,147.3,1.346306159,Interior_Sp,,47.64167,-124.5462
May,2021,052621MC26,45629,Chinook salmon,yearling,YES,165,162,48.5,1.079667195,Interior_Sp,Little_White_Salmon_sp,47.64583,-124.8098
May,2021,052621MC26,45631,Chinook salmon,yearling,YES,156.02574,152,41,1.07943154,Interior_Sp,Little_White_Salmon_sp,47.64583,-124.8098
May,2021,052621MC27,45641,Chinook salmon,yearling,YES,161,155,40.4,0.968063294,Interior_Sp,,47.76333,-124.8578
May,2021,052621MC27,45642,Chinook salmon,yearling,YES,163,153,47.8,1.103735666,Interior_Sp,Carson,47.76333,-124.8578
May,2021,052621MC27,45643,Chinook salmon,yearling,YES,174,167,58.7,1.114269805,Interior_Sp,Little_White_Salmon_sp,47.76333,-124.8578
May,2021,052621MC27,45644,Chinook salmon,yearling,YES,160,155,49.3,1.203613263,Interior_Sp,Carson,47.76333,-124.8578
May,2021,052621MC27,45645,Chinook salmon,yearling,YES,156,147,45,1.185328478,Interior_Sp,Little_White_Salmon_sp,47.76333,-124.8578
May,2021,052621MC27,45646,Chinook salmon,yearling,YES,173,165,43.6,0.842069941,Interior_Sp,Little_White_Salmon_sp,47.76333,-124.8578
May,2021,052621MC27,45648,Chinook salmon,yearling,YES,170,160,48.1,0.979035182,Interior_Sp,Little_White_Salmon_sp,47.76333,-124.8578
May,2021,052621MC27,45649,Chinook salmon,yearling,YES,170,160,52.8,1.074699761,Interior_Sp,Carson,47.76333,-124.8578
May,2021,052621MC27,45650,Chinook salmon,yearling,YES,178,173,71,1.258920605,Interior_Sp,Cle_Elum,47.76333,-124.8578
May,2021,052621MC27,45651,Chinook salmon,yearling,YES,186,180,68.4,1.062960873,Interior_Sp,,47.76333,-124.8578
May,2021,052621MC27,45662,Chinook salmon,yearling,YES,162.18126,158,46.3,1.085372899,Interior_Sp,Clearwater,47.76333,-124.8578
May,2021,052621MC28,45676,Chinook salmon,yearling,YES,179,171,62.2,1.084504347,Interior_Sp,,47.76883,-124.7272
May,2021,052621MC28,45677,Chinook salmon,yearling,YES,173,,56.2,1.085420481,Interior_Sp,Parkdale,47.76883,-124.7272
May,2021,052621MC28,45679,Chinook salmon,yearling,YES,171,165,57.7,1.153951319,Interior_Sp,Little_White_Salmon_sp,47.76883,-124.7272
May,2021,052621MC28,45680,Chinook salmon,yearling,YES,180,172,68,1.165980796,Interior_Sp,Little_White_Salmon_sp,47.76883,-124.7272
May,2021,052621MC28,45681,Chinook salmon,yearling,YES,170,165,53.3,1.084876842,Interior_Sp,Clearwater,47.76883,-124.7272
May,2021,052621MC28,45682,Chinook salmon,yearling,YES,176,170,65.5,1.201443346,Interior_Sp,SF_Walla_Walla,47.76883,-124.7272
May,2021,052621MC28,45691,Chinook salmon,yearling,YES,191,182,80.7,1.158172948,Interior_Sp,Rapid River,47.76883,-124.7272
May,2021,052621MC28,45693,Chinook salmon,yearling,YES,166,161,50.5,1.103995019,Interior_Sp,Little_White_Salmon_sp,47.76883,-124.7272
May,2021,052621MC28,45702,Chinook salmon,yearling,YES,200,195,100.3,1.253750038,Interior_Sp,SF_Walla_Walla,47.76883,-124.7272
May,2021,052621MC28,45722,Chinook salmon,yearling,YES,198.08846,193,95.2,1.224783727,Interior_Sp,SF_Walla_Walla,47.76883,-124.7272
May,2021,052621MC28,45736,Chinook salmon,yearling,YES,166.28494,162,53.3,1.159226895,Interior_Sp,Rapid River,47.76883,-124.7272
May,2021,052621MC29,45782,Chinook salmon,yearling,YES,160,153,43.3,1.057128888,Interior_Sp,Clearwater,47.89667,-124.7845
May,2021,052621MC29,45783,Chinook salmon,yearling,YES,168,162,47.6,1.00387374,Interior_Sp,Clearwater,47.89667,-124.7845
May,2021,052621MC30,45798,Chinook salmon,yearling,YES,167,162,49.1,1.054221976,Interior_Sp,Clearwater,47.93233,-124.8743
May,2021,052621MC30,45799,Chinook salmon,yearling,YES,164,158,53.4,1.210625243,Interior_Sp,Carson,47.93233,-124.8743
May,2021,052621MC30,45800,Chinook salmon,yearling,YES,176,168,60.8,1.115232894,Interior_Sp,,47.93233,-124.8743
May,2021,052621MC30,45801,Chinook salmon,yearling,YES,171,163,54.2,1.083954272,Interior_Sp,Little_White_Salmon_sp,47.93233,-124.8743
May,2021,052621MC30,45802,Chinook salmon,yearling,YES,174,165,57.5,1.091490851,Interior_Sp,Carson,47.93233,-124.8743
